Date, Open, High, Low, Close,LN_Return
09/24/18,2921.83,2923.79,2912.63,2919.37,-0.003521949
09/21/18,2936.76,2940.91,2927.11,2929.67,-0.000368574
09/20/18,2919.73,2934.8,2919.73,2930.75,0.007809997
09/19/18,2906.6,2912.36,2903.82,2907.95,0.001252525
09/18/18,2890.74,2911.17,2890.43,2904.31,0.00535465
09/17/18,2903.83,2904.65,2886.16,2888.8,-0.005585315
09/14/18,2906.38,2908.3,2895.77,2904.98,0.000275427
09/13/18,2896.85,2906.76,2896.39,2904.18,0.005268349
9/12/18,2888.29,2894.65,2879.2,2888.92,0.000356598
9/11/18,2871.57,2892.52,2866.78,2887.89,0.003732862
9/10/18,2881.39,2886.93,2875.94,2877.13,0.001896045
9/7/18,2868.26,2883.81,2864.12,2871.68,-0.002215757
9/6/18,2888.64,2892.05,2867.29,2878.05,-0.003658974
9/5/18,2891.59,2894.21,2876.92,2888.6,-0.002807107
9/4/18,2896.96,2900.18,2885.13,2896.72,-0.001655675
08/31/18,2898.37,2906.32,2891.73,2901.52,0.000134421
08/30/18,2908.94,2912.46,2895.22,2901.13,-0.004440118
08/29/18,2900.62,2916.5,2898.4,2914.04,0.005685236
08/28/18,2901.45,2903.77,2893.5,2897.52,0.000269232
08/27/18,2884.69,2898.25,2884.69,2896.74,0.007641124
08/24/18,2862.35,2876.16,2862.35,2874.69,0.006179719
08/23/18,2860.29,2868.78,2854.03,2856.98,-0.001692663
08/22/18,2860.99,2867.54,2856.05,2861.82,-0.000398269
08/21/18,2861.51,2873.23,2861.32,2862.96,0.002066431
08/20/18,2853.93,2859.76,2850.62,2857.05,0.002425017
08/17/18,2838.32,2855.63,2833.73,2850.13,0.003317627
08/16/18,2831.44,2850.49,2831.44,2840.69,0.007888277
08/15/18,2827.95,2827.95,2802.49,2818.37,-0.007631264
08/14/18,2827.88,2843.11,2826.58,2839.96,0.00636892
08/13/18,2835.46,2843.4,2819.88,2821.93,-0.004014003
8/10/18,2839.64,2842.2,2825.81,2833.28,-0.007139295
8/9/18,2857.19,2862.48,2851.98,2853.58,-0.001442759
8/8/18,2856.79,2862.44,2853.09,2857.7,-0.000262414
8/7/18,2855.92,2863.43,2855.92,2858.45,0.002820185
8/6/18,2840.29,2853.29,2835.98,2850.4,0.003532051
8/3/18,2829.62,2840.38,2827.37,2840.35,0.004633387
8/2/18,2800.48,2829.91,2796.34,2827.22,0.004914398
8/1/18,2821.17,2825.83,2805.85,2813.36,-0.001040917
07/31/18,2809.73,2824.46,2808.06,2816.29,0.004872858
07/30/18,2819,2821.74,2798.11,2802.6,-0.0057708
07/27/18,2842.35,2843.17,2808.34,2818.82,-0.00658388
07/26/18,2835.49,2845.57,2835.26,2837.44,-0.003036858
07/25/18,2817.73,2848.03,2817.73,2846.07,0.009060376
07/24/18,2820.68,2829.99,2811.12,2820.4,0.004769547
07/23/18,2799.17,2808.61,2795.14,2806.98,0.001836397
07/20/18,2804.55,2809.7,2800.01,2801.83,-0.000948929
07/19/18,2809.37,2812.05,2799.77,2804.49,-0.003960782
07/18/18,2811.35,2816.76,2805.89,2815.62,0.002158158
07/17/18,2789.34,2814.19,2789.24,2809.55,0.003965783
07/16/18,2801.43,2803.71,2793.39,2798.43,-0.001028619
07/13/18,2796.93,2804.53,2791.69,2801.31,0.001078649
7/12/18,2783.14,2799.22,2781.53,2798.29,0.008710985
7/11/18,2779.82,2785.91,2770.77,2774.02,-0.007119462
7/10/18,2788.56,2795.58,2786.24,2793.84,0.00346719
7/9/18,2768.51,2784.65,2768.51,2784.17,0.008784344
7/6/18,2737.68,2764.41,2733.52,2759.82,0.008445532
7/5/18,2724.19,2737.83,2716.02,2736.61,0.008583807
7/3/18,2733.27,2736.58,2711.16,2713.22,-0.004959633
7/2/18,2704.95,2727.26,2698.95,2726.71,0.003063318
06/29/18,2727.13,2743.26,2718.03,2718.37,0.000758094
06/28/18,2698.69,2724.34,2691.99,2716.31,0.006159615
06/27/18,2728.45,2746.09,2699.38,2699.63,-0.008641521
06/26/18,2722.12,2732.91,2715.6,2723.06,0.002202154
06/25/18,2742.94,2742.94,2698.67,2717.07,-0.013819791
06/22/18,2760.79,2764.17,2752.68,2754.88,0.001860249
06/21/18,2769.28,2769.28,2744.39,2749.76,-0.006365708
06/20/18,2769.73,2774.86,2763.91,2767.32,0.001710697
06/19/18,2752.01,2765.05,2743.19,2762.59,-0.00403155
06/18/18,2765.79,2774.99,2757.12,2773.75,-0.002128423
06/15/18,2777.78,2782.81,2761.73,2779.66,-0.001017592
06/14/18,2783.21,2789.06,2776.52,2782.49,0.002468462
06/13/18,2787.94,2791.47,2774.65,2775.63,-0.004034177
6/12/18,2785.6,2789.8,2778.78,2786.85,0.001741832
6/11/18,2780.18,2790.21,2780.17,2782,0.001068148
6/8/18,2765.84,2779.39,2763.59,2779.03,0.003121061
6/7/18,2774.84,2779.9,2760.16,2770.37,-0.000714451
6/6/18,2753.25,2772.39,2748.46,2772.35,0.008530883
6/5/18,2748.46,2752.61,2739.51,2748.8,0.000702371
6/4/18,2741.67,2749.16,2740.54,2746.87,0.004469595
6/1/18,2718.7,2736.93,2718.7,2734.62,0.010790764
05/31/18,2720.98,2722.5,2700.68,2705.27,-0.006903337
05/30/18,2702.43,2729.34,2702.43,2724.01,0.012615912
05/29/18,2705.11,2710.67,2676.81,2689.86,-0.011631584
05/25/18,2723.6,2727.36,2714.99,2721.33,-0.002360028
05/24/18,2730.94,2731.97,2707.38,2727.76,-0.002025252
05/23/18,2713.98,2733.33,2709.54,2733.29,0.003243109
05/22/18,2738.34,2742.24,2721.88,2724.44,-0.003140664
05/21/18,2725.95,2739.19,2725.7,2733.01,0.00735959
05/18/18,2717.35,2719.5,2709.18,2712.97,-0.002635698
05/17/18,2719.71,2731.96,2711.36,2720.13,-0.00085621
05/16/18,2712.62,2727.76,2712.17,2722.46,0.004052336
05/15/18,2718.59,2718.59,2701.91,2711.45,-0.00686568
05/14/18,2733.37,2742.1,2725.47,2730.13,0.000883132
5/11/18,2722.7,2732.86,2717.45,2727.72,0.001706175
5/10/18,2705.02,2726.11,2704.54,2723.07,0.009327001
5/9/18,2678.12,2701.27,2674.14,2697.79,0.009635604
5/8/18,2670.26,2676.34,2655.2,2671.92,-0.000265691
5/7/18,2669.36,2683.35,2664.7,2672.63,0.003451995
5/4/18,2621.45,2670.93,2615.32,2663.42,0.012729832
5/3/18,2628.08,2637.14,2594.62,2629.73,-0.00225624
5/2/18,2654.24,2660.87,2631.7,2635.67,-0.007231903
5/1/18,2643.64,2655.27,2625.41,2654.8,0.002545802
04/30/18,2675.05,2682.92,2648.04,2648.05,-0.008221244
04/27/18,2675.47,2677.35,2659.01,2669.91,0.001113016
04/26/18,2651.65,2676.48,2647.16,2666.94,0.010380129
04/25/18,2634.92,2645.3,2612.67,2639.4,0.001835433
04/24/18,2680.8,2683.55,2617.32,2634.56,-0.013470896
04/23/18,2675.4,2682.86,2657.99,2670.29,5.61753E-05
04/20/18,2692.56,2693.94,2660.61,2670.14,-0.00857318
04/19/18,2701.16,2702.84,2681.9,2693.13,-0.005742578
04/18/18,2710.11,2717.49,2703.63,2708.64,0.00083102
04/17/18,2692.74,2713.34,2692.05,2706.39,0.010605144
04/16/18,2670.1,2686.49,2665.16,2677.84,0.008076322
04/13/18,2676.9,2680.26,2645.05,2656.3,-0.002890822
4/12/18,2653.83,2674.72,2653.83,2663.99,0.00821688
4/11/18,2643.89,2661.43,2639.25,2642.19,-0.005540619
4/10/18,2638.41,2665.45,2635.78,2656.87,0.016588521
4/9/18,2617.18,2653.55,2610.79,2613.16,0.003331017
4/6/18,2645.82,2656.88,2586.27,2604.47,-0.022164023
4/5/18,2657.36,2672.08,2649.58,2662.84,0.006839366
4/4/18,2584.04,2649.86,2573.61,2644.69,0.011500106
4/3/18,2592.17,2619.14,2575.49,2614.45,0.012535935
4/2/18,2633.45,2638.3,2553.8,2581.88,-0.022590593
03/29/18,2614.41,2659.07,2609.72,2640.87,0.013675733
03/28/18,2611.3,2632.65,2593.06,2605,-0.002920874
03/27/18,2667.57,2674.78,2596.12,2612.62,-0.017427312
03/26/18,2619.35,2661.36,2601.81,2658.55,0.026795026
03/23/18,2646.71,2657.67,2585.89,2588.26,-0.021189833
03/22/18,2691.36,2695.68,2641.59,2643.69,-0.02548489
03/21/18,2714.99,2739.14,2709.79,2711.93,-0.001845688
03/20/18,2715.05,2724.22,2710.05,2716.94,0.001480701
03/19/18,2741.38,2741.38,2694.59,2712.92,-0.014306008
03/16/18,2750.57,2761.85,2749.97,2752.01,0.001702023
03/15/18,2754.27,2763.03,2741.47,2747.33,-0.000782272
03/14/18,2774.06,2777.11,2744.38,2749.48,-0.005740942
03/13/18,2792.31,2801.9,2758.68,2765.31,-0.006383925
3/12/18,2790.54,2796.98,2779.26,2783.02,-0.00127478
3/9/18,2752.91,2786.57,2751.54,2786.57,0.017229512
3/8/18,2732.75,2740.45,2722.65,2738.97,0.004453177
3/7/18,2710.18,2730.6,2701.74,2726.8,-0.000483967
3/6/18,2730.18,2732.08,2711.26,2728.12,0.002635318
3/5/18,2681.06,2728.09,2675.75,2720.94,0.010971639
3/2/18,2658.89,2696.25,2647.32,2691.25,0.005058756
3/1/18,2715.22,2730.89,2659.65,2677.67,-0.013413908
02/28/18,2753.78,2761.52,2713.54,2713.83,-0.011157824
02/27/18,2780.45,2789.15,2744.22,2744.28,-0.012788287
02/26/18,2757.37,2780.64,2753.78,2779.6,0.011688421
02/23/18,2715.8,2747.76,2713.74,2747.3,0.015901246
02/22/18,2710.42,2731.26,2697.77,2703.96,0.000973121
02/21/18,2720.53,2747.75,2701.29,2701.33,-0.00551169
02/20/18,2726.01,2737.6,2706.76,2716.26,-0.005858531
02/16/18,2727.14,2754.42,2725.11,2732.22,0.000373392
02/15/18,2713.46,2731.51,2689.82,2731.2,0.011996836
02/14/18,2651.21,2702.1,2648.87,2698.63,0.013313461
02/13/18,2646.27,2668.84,2637.08,2662.94,0.002609544
2/12/18,2636.75,2672.61,2622.45,2656,0.013818684
2/9/18,2601.78,2638.67,2532.69,2619.55,0.014825627
2/8/18,2685.01,2685.27,2580.56,2581,-0.038259085
2/7/18,2690.95,2727.67,2681.33,2681.66,-0.005014145
2/6/18,2614.78,2701.04,2593.07,2695.14,0.017290591
2/5/18,2741.06,2763.39,2638.17,2648.94,-0.041842561
2/2/18,2808.92,2808.92,2759.97,2762.13,-0.021436645
2/1/18,2816.45,2835.96,2812.7,2821.98,-0.000648271
01/31/18,2832.41,2839.26,2813.04,2823.81,0.000488821
01/30/18,2832.74,2837.75,2818.27,2822.43,-0.010958608
01/29/18,2867.23,2870.62,2851.48,2853.53,-0.006754706
01/26/18,2847.48,2872.87,2846.18,2872.87,0.011771597
01/25/18,2846.24,2848.56,2830.94,2839.25,0.000602453
01/24/18,2845.42,2852.97,2824.81,2837.54,-0.000560188
01/23/18,2835.05,2842.24,2830.59,2839.13,0.002172036
01/22/18,2809.16,2833.03,2808.12,2832.97,0.008034392
01/19/18,2802.6,2810.33,2798.08,2810.3,0.004375641
01/18/18,2802.4,2805.83,2792.56,2798.03,-0.001617687
01/17/18,2784.99,2807.04,2778.38,2802.56,0.009370957
01/16/18,2798.96,2807.54,2768.64,2776.42,-0.003530689
1/12/18,2770.18,2787.85,2769.64,2786.24,0.006726951
1/11/18,2752.97,2767.56,2752.78,2767.56,0.007008997
1/10/18,2745.55,2750.8,2736.06,2748.23,-0.001112825
1/9/18,2751.15,2759.14,2747.86,2751.29,0.001302055
1/8/18,2742.67,2748.51,2737.6,2747.71,0.001660942
1/5/18,2731.33,2743.45,2727.92,2743.15,0.007009178
1/4/18,2719.31,2729.29,2719.07,2723.99,0.004020568
1/3/18,2697.85,2714.37,2697.77,2713.06,0.006378433
1/2/18,2683.73,2695.89,2682.36,2695.81,0.008269097
12/29/17,2689.15,2692.12,2673.61,2673.61,-0.005196658
12/28/17,2686.1,2687.66,2682.69,2687.54,0.001832348
12/27/17,2682.1,2685.64,2678.91,2682.62,0.000790585
12/26/17,2679.09,2682.74,2677.96,2680.5,-0.001058943
12/22/17,2684.22,2685.35,2678.13,2683.34,-0.000458279
12/21/17,2683.02,2692.64,2682.4,2684.57,0.001983662
12/20/17,2688.18,2691.01,2676.11,2679.25,-0.000828247
12/19/17,2692.71,2694.44,2680.74,2681.47,-0.00323552
12/18/17,2685.92,2694.97,2685.92,2690.16,0.005348533
12/15/17,2660.63,2679.63,2659.14,2675.81,0.008934295
12/14/17,2665.87,2668.09,2652.01,2652.01,-0.004079135
12/13/17,2667.59,2671.88,2662.85,2662.85,-0.000473065
12/12/17,2661.73,2669.72,2659.78,2664.11,0.00154768
12/11/17,2652.19,2660.33,2651.47,2659.99,0.003196846
12/8/17,2646.21,2651.65,2644.1,2651.5,0.005491195
12/7/17,2628.38,2640.99,2626.53,2636.98,0.002928082
12/6/17,2626.24,2634.41,2624.75,2629.27,-0.000114094
12/5/17,2639.78,2648.72,2627.73,2629.57,-0.003746439
12/4/17,2657.19,2665.19,2639.03,2639.44,-0.001052699
12/1/17,2645.1,2650.62,2605.52,2642.22,-0.002026542
11/30/17,2633.93,2657.74,2633.93,2647.58,0.008157583
11/29/17,2627.82,2634.89,2620.32,2626.07,-0.000369305
11/28/17,2605.94,2627.69,2605.44,2627.04,0.009800287
11/27/17,2602.66,2606.41,2598.87,2601.42,-0.000384332
11/24/17,2600.42,2604.21,2600.42,2602.42,0.002054044
11/22/17,2600.31,2600.94,2595.23,2597.08,-0.000750562
11/21/17,2589.17,2601.19,2589.17,2599.03,0.006519786
11/20/17,2579.49,2584.64,2578.24,2582.14,0.001274949
11/17/17,2582.94,2583.96,2577.62,2578.85,-0.002629496
11/16/17,2572.95,2590.09,2572.95,2585.64,0.00816274
11/15/17,2569.45,2572.84,2557.45,2564.62,-0.005540999
11/14/17,2577.75,2579.66,2566.56,2578.87,-0.002312292
11/13/17,2576.53,2587.66,2574.48,2584.84,0.000983136
11/10/17,2580.18,2583.81,2575.57,2582.3,-0.000898021
11/9/17,2584,2586.5,2566.33,2584.62,-0.003769072
11/8/17,2588.71,2595.47,2585.02,2594.38,0.001442618
11/7/17,2592.11,2597.02,2584.35,2590.64,-0.000189125
11/6/17,2587.47,2593.38,2585.66,2591.13,0.001270523
11/3/17,2581.93,2588.42,2576.77,2587.84,0.003092293
11/2/17,2579.46,2581.11,2566.17,2579.85,0.000189952
11/1/17,2583.21,2588.4,2574.92,2579.36,0.001590806
10/31/17,2575.99,2578.29,2572.15,2575.26,0.00094404
10/30/17,2577.75,2580.03,2568.25,2572.83,-0.003197581
10/27/17,2570.26,2582.98,2565.94,2581.07,0.008040545
10/26/17,2560.08,2567.07,2559.8,2560.4,0.001270139
10/25/17,2566.52,2567.4,2544,2557.15,-0.004673963
10/24/17,2568.66,2572.18,2565.58,2569.13,0.001616639
10/23/17,2578.08,2578.29,2564.33,2564.98,-0.003980403
10/20/17,2567.56,2575.44,2567.56,2575.21,0.005103849
10/19/17,2553.39,2562.36,2547.92,2562.1,0.00032791
10/18/17,2562.87,2564.11,2559.67,2561.26,0.000742098
10/17/17,2557.17,2559.71,2554.69,2559.36,0.000672269
10/16/17,2555.57,2559.47,2552.64,2557.64,0.001749234
10/13/17,2555.66,2557.65,2552.09,2553.17,0.000877726
10/12/17,2552.88,2555.33,2548.31,2550.93,-0.001688154
10/11/17,2550.62,2555.24,2547.95,2555.24,0.001801845
10/10/17,2549.99,2555.23,2544.86,2550.64,0.002319754
10/9/17,2551.39,2551.82,2541.6,2544.73,-0.001806026
10/6/17,2547.44,2549.41,2543.79,2549.33,-0.001074215
10/5/17,2540.86,2552.51,2540.02,2552.07,0.005630873
10/4/17,2533.48,2540.53,2531.8,2537.74,0.001245978
10/3/17,2530.34,2535.13,2528.85,2534.58,0.002156527
10/2/17,2521.2,2529.23,2520.4,2529.12,0.003866515
09/29/17,2509.96,2519.44,2507.99,2519.36,0.003698244
09/28/17,2503.41,2510.81,2502.93,2510.06,0.001203883
09/27/17,2503.3,2511.75,2495.91,2507.04,0.004076842
09/26/17,2501.04,2503.51,2495.12,2496.84,7.20937E-05
09/25/17,2499.39,2502.54,2488.03,2496.66,-0.002224499
09/22/17,2497.26,2503.47,2496.54,2502.22,0.000647635
09/21/17,2507.16,2507.16,2499,2500.6,-0.003050609
09/20/17,2506.84,2508.85,2496.67,2508.24,0.000634112
09/19/17,2506.29,2507.84,2503.19,2506.65,0.001109665
09/18/17,2502.51,2508.32,2499.92,2503.87,0.001454807
09/15/17,2495.67,2500.23,2493.16,2500.23,0.001845532
09/14/17,2494.56,2498.43,2491.35,2495.62,-0.001101324
09/13/17,2493.89,2498.37,2492.14,2498.37,0.00075678
9/12/17,2491.94,2496.77,2490.37,2496.48,0.003358354
9/11/17,2474.52,2488.95,2474.52,2488.11,0.010780904
9/8/17,2462.25,2467.11,2459.4,2461.43,-0.001489893
9/7/17,2468.06,2468.62,2460.29,2465.1,-0.000178476
9/6/17,2463.83,2469.64,2459.2,2465.54,0.003123866
9/5/17,2470.35,2471.97,2446.55,2457.85,-0.007579479
9/1/17,2474.42,2480.38,2473.85,2476.55,0.001980519
08/31/17,2462.65,2475.01,2462.65,2471.65,0.005704749
08/30/17,2446.06,2460.31,2443.77,2457.59,0.004604516
08/29/17,2431.94,2449.19,2428.2,2446.3,0.000842443
08/28/17,2447.35,2449.12,2439.03,2444.24,0.000486977
08/25/17,2444.72,2453.96,2442.22,2443.05,0.00167144
08/24/17,2447.91,2450.39,2436.19,2438.97,-0.002076589
08/23/17,2444.88,2448.91,2441.42,2444.04,-0.003459582
08/22/17,2433.75,2454.77,2433.67,2452.51,0.00989174
08/21/17,2425.5,2430.58,2417.35,2428.37,0.001161948
08/18/17,2427.64,2440.27,2420.69,2425.55,-0.00183707
08/17/17,2462.95,2465.02,2430.01,2430.01,-0.015557303
08/16/17,2468.63,2474.93,2463.86,2468.11,0.001419096
08/15/17,2468.66,2468.9,2461.61,2464.61,-0.00049894
08/14/17,2454.96,2468.22,2454.96,2465.84,0.009993644
8/11/17,2441.04,2448.09,2437.85,2441.32,0.001274713
8/10/17,2465.38,2465.38,2437.75,2438.21,-0.014580194
8/9/17,2465.35,2474.41,2462.08,2474.02,-0.000363714
8/8/17,2478.35,2490.87,2470.32,2474.92,-0.002417356
8/7/17,2477.14,2480.95,2475.88,2480.91,0.001645912
8/4/17,2476.88,2480,2472.08,2476.83,0.001887254
8/3/17,2476.03,2476.03,2468.85,2472.16,-0.002185979
8/2/17,2480.38,2480.38,2466.48,2477.57,0.000492539
8/1/17,2477.1,2478.51,2471.14,2476.35,0.002446101
07/31/17,2475.94,2477.96,2468.53,2470.3,-0.000728391
07/28/17,2469.12,2473.53,2464.66,2472.1,-0.001342087
07/27/17,2482.76,2484.04,2459.93,2475.42,-0.000973099
07/26/17,2479.97,2481.69,2474.94,2477.83,0.000282545
07/25/17,2477.88,2481.24,2474.91,2477.13,0.002918919
07/24/17,2472.04,2473.1,2466.32,2469.91,-0.00106425
07/21/17,2467.4,2472.54,2465.06,2472.54,-0.000367975
07/20/17,2475.56,2477.62,2468.43,2473.45,-0.00015362
07/19/17,2463.85,2473.83,2463.85,2473.83,0.00535827
07/18/17,2455.88,2460.92,2450.34,2460.61,0.000597591
07/17/17,2459.5,2462.82,2457.16,2459.14,-5.28626E-05
07/14/17,2449.16,2463.54,2446.69,2459.27,0.00466264
07/13/17,2444.99,2449.32,2441.69,2447.83,0.001872798
7/12/17,2435.75,2445.76,2435.75,2443.25,0.007279063
7/11/17,2427.35,2429.3,2412.79,2425.53,-0.000783027
7/10/17,2424.51,2432,2422.27,2427.43,0.000927336
7/7/17,2413.52,2426.92,2413.52,2425.18,0.006382741
7/6/17,2423.44,2424.28,2407.7,2409.75,-0.009412971
7/5/17,2430.78,2434.9,2422.05,2432.54,0.001452212
7/3/17,2431.39,2439.17,2428.69,2429.01,0.002308128
06/30/17,2429.2,2432.71,2421.65,2423.41,0.001532074
06/29/17,2442.38,2442.73,2405.7,2419.7,-0.008637221
06/28/17,2428.7,2442.97,2428.02,2440.69,0.008769477
06/27/17,2436.34,2440.15,2419.38,2419.38,-0.00810551
06/26/17,2443.32,2450.42,2437.03,2439.07,0.000315744
06/23/17,2434.65,2441.4,2431.11,2438.3,0.001559679
06/22/17,2437.4,2441.62,2433.27,2434.5,-0.000455842
06/21/17,2439.31,2442.23,2430.74,2435.61,-0.000582846
06/20/17,2450.66,2450.66,2436.6,2437.03,-0.006719188
06/19/17,2442.55,2453.82,2441.79,2453.46,0.008312559
06/16/17,2431.24,2433.15,2422.88,2433.15,0.000283623
06/15/17,2424.14,2433.95,2418.53,2432.46,-0.002242126
06/14/17,2443.75,2443.75,2428.34,2437.92,-0.000996255
06/13/17,2434.15,2441.49,2431.28,2440.35,0.004501275
6/12/17,2425.88,2430.38,2419.97,2429.39,-0.00097919
6/9/17,2436.39,2446.2,2415.7,2431.77,-0.000830326
6/8/17,2434.27,2439.27,2427.94,2433.79,0.000267109
6/7/17,2432.03,2435.28,2424.75,2433.14,0.001567105
6/6/17,2431.92,2436.21,2428.12,2429.33,-0.002782901
6/5/17,2437.83,2439.55,2434.32,2436.1,-0.001218419
6/2/17,2431.28,2440.23,2427.71,2439.07,0.003700871
6/1/17,2415.65,2430.06,2413.54,2430.06,0.007542592
05/31/17,2415.63,2415.99,2403.59,2411.8,-0.000460131
05/30/17,2411.67,2415.26,2409.43,2412.91,-0.001205286
05/26/17,2414.5,2416.68,2412.2,2415.82,0.000310502
05/25/17,2409.54,2418.71,2408.01,2415.07,0.004432039
05/24/17,2401.41,2405.58,2397.99,2404.39,0.002486046
05/23/17,2397.04,2400.85,2393.88,2398.42,0.001836226
05/22/17,2387.21,2395.46,2386.92,2394.02,0.005146847
05/19/17,2371.37,2389.06,2370.43,2381.73,0.006744699
05/18/17,2354.69,2375.74,2352.72,2365.72,0.003680063
05/17/17,2382.95,2384.87,2356.21,2357.03,-0.018345513
05/16/17,2404.55,2405.77,2396.05,2400.67,-0.000687072
05/15/17,2393.98,2404.05,2393.94,2402.32,0.004765073
5/12/17,2392.44,2392.44,2387.19,2390.9,-0.001479519
5/11/17,2394.84,2395.72,2381.74,2394.44,-0.002165176
5/10/17,2396.79,2399.74,2392.79,2399.63,0.001129979
5/9/17,2401.58,2403.87,2392.44,2396.92,-0.001025791
5/8/17,2399.94,2401.36,2393.92,2399.38,3.75104E-05
5/5/17,2392.37,2399.29,2389.38,2399.29,0.004080351
5/4/17,2389.79,2391.43,2380.35,2389.52,0.000581876
5/3/17,2386.5,2389.82,2379.75,2388.13,-0.001272153
5/2/17,2391.05,2392.93,2385.82,2391.17,0.001188409
5/1/17,2388.5,2394.49,2384.83,2388.33,0.001730739
04/28/17,2393.68,2393.68,2382.36,2384.2,-0.001914951
04/27/17,2389.7,2392.1,2382.68,2388.77,0.000552738
04/26/17,2388.98,2398.16,2386.76,2387.45,-0.000485756
04/25/17,2381.51,2392.48,2381.15,2388.61,0.006072128
04/24/17,2370.33,2376.98,2369.19,2374.15,0.010781753
04/21/17,2354.74,2356.18,2344.51,2348.69,-0.003039626
04/20/17,2342.69,2361.37,2340.91,2355.84,0.00752878
04/19/17,2346.79,2352.63,2335.05,2338.17,-0.001717817
04/18/17,2342.53,2348.35,2334.54,2342.19,-0.002907574
04/17/17,2332.62,2349.14,2332.51,2349.01,0.008576441
04/13/17,2341.98,2348.26,2328.95,2328.95,-0.006838028
4/12/17,2352.15,2352.72,2341.18,2344.93,-0.003766996
4/11/17,2353.92,2355.22,2337.25,2353.78,-0.001434958
4/10/17,2357.16,2366.37,2351.5,2357.16,0.000687504
4/7/17,2356.59,2363.76,2350.74,2355.54,-0.000827493
4/6/17,2353.79,2364.16,2348.9,2357.49,0.001927634
4/5/17,2366.59,2378.36,2350.52,2352.95,-0.003059553
4/4/17,2354.76,2360.53,2350.72,2360.16,0.000559441
4/3/17,2362.34,2365.87,2344.73,2358.84,-0.001643525
03/31/17,2364.82,2370.35,2362.6,2362.72,-0.002257557
03/30/17,2361.31,2370.42,2358.58,2368.06,0.002930737
03/29/17,2356.54,2363.36,2352.94,2361.13,0.001084815
03/28/17,2339.79,2363.78,2337.63,2358.57,0.007225317
03/27/17,2329.11,2344.9,2322.25,2341.59,-0.001020153
03/24/17,2350.42,2356.22,2335.74,2343.98,-0.000844361
03/23/17,2345.97,2358.92,2342.13,2345.96,-0.001060836
03/22/17,2343,2351.81,2336.45,2348.45,0.001888132
03/21/17,2379.32,2381.93,2341.9,2344.02,-0.012485615
03/20/17,2378.24,2379.55,2369.66,2373.47,-0.002011904
03/17/17,2383.71,2385.71,2377.64,2378.25,-0.001315228
03/16/17,2387.71,2388.1,2377.18,2381.38,-0.001627981
03/15/17,2370.34,2390.01,2368.94,2385.26,0.008339854
03/14/17,2368.55,2368.55,2358.18,2365.45,-0.003384741
03/13/17,2371.56,2374.42,2368.52,2373.47,0.000366619
3/10/17,2372.52,2376.86,2363.04,2372.6,0.003263348
3/9/17,2363.49,2369.08,2354.54,2364.87,0.000799518
3/8/17,2369.81,2373.09,2361.01,2362.98,-0.002286865
3/7/17,2370.74,2375.12,2365.51,2368.39,-0.002917556
3/6/17,2375.23,2378.8,2367.98,2375.31,-0.003282598
3/3/17,2380.92,2383.89,2375.39,2383.12,0.000503668
3/2/17,2394.75,2394.75,2380.17,2381.92,-0.0058771
3/1/17,2380.13,2400.98,2380.13,2395.96,0.013581182
02/28/17,2366.08,2367.79,2358.96,2363.64,-0.002581661
02/27/17,2365.23,2371.54,2361.87,2369.75,0.001017502
02/24/17,2355.73,2367.34,2352.87,2367.34,0.001492238
02/23/17,2367.5,2368.26,2355.09,2363.81,0.000418903
02/22/17,2361.11,2365.13,2358.34,2362.82,-0.001082865
02/21/17,2354.91,2366.71,2354.91,2365.38,0.006029862
02/17/17,2343.01,2351.16,2339.58,2351.16,0.001677174
02/16/17,2349.64,2351.31,2338.87,2347.22,-0.000864479
02/15/17,2335.58,2351.3,2334.81,2349.25,0.004979922
02/14/17,2326.12,2337.58,2322.17,2337.58,0.003999294
02/13/17,2321.72,2331.58,2321.42,2328.25,0.005232176
2/10/17,2312.27,2319.23,2311.1,2316.1,0.003559715
2/9/17,2296.7,2311.08,2296.61,2307.87,0.005735979
2/8/17,2289.55,2295.91,2285.38,2294.67,0.00069315
2/7/17,2295.87,2299.4,2290.16,2293.08,0.000226795
2/6/17,2294.28,2296.18,2288.57,2292.56,-0.002117657
2/3/17,2288.54,2298.31,2287.88,2297.42,0.007238574
2/2/17,2276.69,2283.97,2271.65,2280.85,0.000570125
2/1/17,2285.59,2289.14,2272.44,2279.55,0.000298349
01/31/17,2274.02,2279.09,2267.21,2278.87,-0.000890396
01/30/17,2286.01,2286.01,2268.04,2280.9,-0.006027656
01/27/17,2299.02,2299.02,2291.62,2294.69,-0.000866844
01/26/17,2298.63,2300.99,2294.08,2296.68,-0.000735574
01/25/17,2288.88,2299.55,2288.88,2298.37,0.007994032
01/24/17,2267.88,2284.63,2266.68,2280.07,0.006543089
01/23/17,2267.78,2271.78,2257.02,2265.2,-0.002693702
01/20/17,2269.96,2276.96,2265.01,2271.31,0.003360532
01/19/17,2271.9,2274.33,2258.41,2263.69,-0.003615859
01/18/17,2269.14,2272.01,2263.35,2271.89,0.0017622
01/17/17,2269.14,2272.08,2262.81,2267.89,-0.002971914
01/13/17,2272.74,2278.68,2271.51,2274.64,0.001848153
1/12/17,2271.14,2271.78,2254.25,2270.44,-0.002147057
1/11/17,2268.6,2275.32,2260.83,2275.32,0.002825569
1/10/17,2269.72,2279.27,2265.27,2268.9,0
1/9/17,2273.59,2275.49,2268.9,2268.9,-0.003554871
