Date, Open, High, Low, Close,Return
03/21/23,3975.89,4009.08,3971.19,4002.87,1.0129821817657
03/20/23,3917.47,3956.62,3916.89,3951.57,1.0089183585931
03/17/23,3958.69,3958.91,3901.27,3916.64,0.9889805771309
03/16/23,3878.93,3964.46,3864.11,3960.28,1.0175619808167
03/15/23,3876.74,3894.26,3838.24,3891.93,0.9930191437735
03/14/23,3894.01,3937.29,3873.63,3919.29,1.0164766479241
03/13/23,3835.12,3905.05,3808.86,3855.76,0.9984902591938
3/10/23,3912.77,3934.05,3846.32,3861.59,0.9855218563058
3/9/23,3998.66,4017.81,3908.7,3918.32,0.9815406274032
3/8/23,3987.55,4000.41,3969.76,3992.01,1.0014148210026
3/7/23,4048.26,4050,3980.31,3986.37,0.9846730329363
3/6/23,4055.15,4078.49,4044.61,4048.42,1.0006871595100
3/3/23,3998.02,4048.29,3995.17,4045.64,1.0161477890665
3/2/23,3938.68,3990.84,3928.16,3981.35,1.0075821419804
3/1/23,3963.34,3971.73,3939.05,3951.39,0.9952747377303
02/28/23,3977.19,3997.5,3968.98,3970.15,0.9969640202499
02/27/23,3992.36,4018.05,3973.55,3982.24,1.0030730168966
02/24/23,3973.24,3978.25,3943.08,3970.04,0.9894624556366
02/23/23,4018.6,4028.3,3969.19,4012.32,1.0053294245875
02/22/23,4001.83,4017.37,3976.9,3991.05,0.9984264535916
02/21/23,4052.35,4052.35,3995.19,3997.34,0.9799587653129
02/17/23,4077.73,4081.51,4047.95,4079.09,0.9972325512601
02/16/23,4114.75,4136.54,4089.49,4090.41,0.9862113029222
02/15/23,4119.5,4148.11,4103.98,4147.6,1.0027731236687
02/14/23,4126.7,4159.77,4095.01,4136.13,0.9997196232316
02/13/23,4096.62,4138.9,4092.67,4137.29,1.0114485901341
2/10/23,4068.92,4094.36,4060.79,4090.46,1.0021952713463
2/9/23,4144.25,4156.23,4069.67,4081.5,0.9911701709140
2/8/23,4153.47,4156.85,4111.67,4117.86,0.9889193083573
2/7/23,4105.35,4176.54,4088.39,4164,1.0128725298462
2/6/23,4119.57,4124.63,4093.38,4111.08,0.9938595134027
2/3/23,4136.69,4182.36,4123.36,4136.48,0.9896453384883
2/2/23,4158.68,4195.44,4141.88,4179.76,1.0146994205200
2/1/23,4070.07,4148.95,4037.2,4119.21,1.0104523377324
01/31/23,4020.85,4077.16,4020.44,4076.6,1.0146424509118
01/30/23,4049.27,4063.85,4015.55,4017.77,0.9870312684250
01/27/23,4053.72,4094.21,4048.7,4070.56,1.0024948096630
01/26/23,4036.08,4061.57,4013.29,4060.43,1.0110078631151
01/25/23,3982.71,4019.55,3949.06,4016.22,0.9998182700805
01/24/23,4001.74,4023.92,3989.79,4016.95,0.9992885235869
01/23/23,3978.14,4039.31,3971.64,4019.81,1.0118813575961
01/20/23,3909.04,3972.96,3897.86,3972.61,1.0189183990151
01/19/23,3911.84,3922.94,3885.54,3898.85,0.9923616519805
01/18/23,4002.25,4014.16,3926.59,3928.86,0.9844373673568
01/17/23,3999.28,4015.39,3984.57,3990.97,0.9979695380699
01/13/23,3960.32,4003.95,3947.67,3999.09,1.0039968166059
1/12/23,3977.57,3997.76,3937.56,3983.17,1.0034159527006
1/11/23,3932.35,3970.07,3928.54,3969.61,1.0128493972061
1/10/23,3888.57,3919.83,3877.29,3919.25,1.0069782558985
1/9/23,3910.82,3950.57,3890.42,3892.09,0.9992323649322
1/6/23,3823.37,3906.19,3809.56,3895.08,1.0228407867441
1/5/23,3839.74,3839.74,3802.42,3808.1,0.9883544382645
1/4/23,3840.36,3873.16,3815.77,3852.97,1.0075389499338
1/3/23,3853.29,3878.46,3794.33,3824.14,0.9959994790988
12/30/22,3828.85,3839.85,3800.34,3839.5,0.9974592651093
12/29/22,3805.45,3858.19,3805.45,3849.28,1.0174613160218
12/28/22,3829.56,3848.32,3780.78,3783.22,0.9879793693282
12/27/22,3843.34,3846.65,3813.22,3829.25,0.9959503955972
12/23/22,3813.11,3845.8,3797.01,3844.82,1.0058680563731
12/22/22,3853.26,3853.26,3764.49,3822.39,0.9855483132393
12/21/22,3839.49,3889.82,3839.49,3878.44,1.0148680402552
12/20/22,3810.47,3838.24,3795.62,3821.62,1.0010372846194
12/19/22,3853.79,3854.86,3800.04,3817.66,0.9909925344464
12/16/22,3890.91,3890.91,3827.91,3852.36,0.9888622216518
12/15/22,3958.37,3958.37,3879.45,3895.75,0.9750783416597
12/14/22,4015.54,4053.76,3965.65,3995.32,0.9939472342119
12/13/22,4069.38,4100.96,3993.03,4019.65,1.0072897037007
12/12/22,3939.29,3990.71,3935.3,3990.56,1.0142792511145
12/9/22,3954.17,3977.02,3933.04,3934.38,0.9926504537645
12/8/22,3947.79,3974.19,3935.83,3963.51,1.0075217594664
12/7/22,3933.28,3957.57,3922.68,3933.92,0.9981376514110
12/6/22,3996.63,4001.51,3918.39,3941.26,0.9856008242390
12/5/22,4052.02,4052.45,3984.49,3998.84,0.9821057543532
12/2/22,4040.17,4080.48,4026.63,4071.7,0.9988053682385
12/1/22,4087.14,4100.51,4050.87,4076.57,0.9991323763330
11/30/22,3957.18,4080.11,3938.58,4080.11,1.0309478147275
11/29/22,3964.19,3976.77,3937.65,3957.63,0.9984081494674
11/28/22,4005.36,4012.27,3955.77,3963.94,0.9845558502976
11/25/22,4023.34,4034.02,4020.76,4026.12,0.9997169291280
11/23/22,4001.02,4033.78,3998.66,4027.26,1.0059147063378
11/22/22,3965.51,4005.88,3956.88,4003.58,1.0135799531132
11/21/22,3956.23,3962,3933.34,3949.94,0.9961163481568
11/18/22,3966.39,3979.89,3935.98,3965.34,1.0047585745561
11/17/22,3919.26,3954.33,3906.54,3946.56,0.9969106722003
11/16/22,3976.82,3983.09,3954.34,3958.79,0.9917479388636
11/15/22,4006.41,4028.84,3953.17,3991.73,1.0087131214859
11/14/22,3977.97,4008.97,3956.4,3957.25,0.9910642059841
11/11/22,3963.72,4001.48,3944.82,3992.93,1.0092407939601
11/10/22,3859.89,3958.33,3859.89,3956.37,1.0554344723455
11/9/22,3810.94,3818.2,3744.22,3748.57,0.9792221226663
11/8/22,3817.02,3859.4,3786.28,3828.11,1.0055978774824
11/7/22,3780.71,3813.95,3764.7,3806.8,1.0096139820451
11/4/22,3766.98,3796.34,3708.84,3770.55,1.0136186822729
11/3/22,3733.25,3750.59,3698.15,3719.89,0.9894140208368
11/2/22,3852.9,3894.44,3758.68,3759.69,0.9749980550297
11/1/22,3901.79,3911.79,3843.8,3856.1,0.9958987391464
10/31/22,3881.85,3893.73,3863.18,3871.98,0.9925456158070
10/28/22,3808.26,3905.42,3808.26,3901.06,1.0246263756468
10/27/22,3834.69,3859.95,3803.79,3807.3,0.9939174019736
10/26/22,3825.97,3886.15,3824.07,3830.6,0.9926122862525
10/25/22,3799.44,3862.85,3799.44,3859.11,1.0162666498128
10/24/22,3762.01,3810.74,3741.65,3797.34,1.0118819532343
10/21/22,3657.1,3757.89,3647.42,3752.75,1.0237248280039
10/20/22,3689.05,3736,3656.44,3665.78,0.9920490587688
10/19/22,3703.11,3728.58,3666.51,3695.16,0.9933279211179
10/18/22,3746.26,3762.79,3686.53,3719.98,1.0114275615492
10/17/22,3638.65,3689.73,3638.65,3677.95,1.0264800855133
10/14/22,3690.41,3712,3579.68,3583.07,0.9763372943751
10/13/22,3520.37,3685.41,3491.58,3669.91,1.0259656754347
10/12/22,3590.83,3608.34,3573.86,3577.03,0.9967092430980
10/11/22,3595.86,3640.66,3568.45,3588.84,0.9934807703487
10/10/22,3647.51,3652.17,3588.1,3612.39,0.9925075419133
10/7/22,3706.74,3706.74,3620.73,3639.66,0.9719964107549
10/6/22,3771.97,3797.93,3739.22,3744.52,0.9897549216553
10/5/22,3753.25,3806.91,3722.66,3783.28,0.9979820255188
10/4/22,3726.46,3791.92,3726.46,3790.93,1.0305837001112
10/3/22,3609.78,3698.35,3604.93,3678.43,1.0258839475460
09/30/22,3633.48,3671.44,3584.13,3585.62,0.9849332641115
09/29/22,3687.01,3687.01,3610.4,3640.47,0.9788735802788
09/28/22,3651.94,3736.74,3640.61,3719.04,1.0196721401369
09/27/22,3686.44,3717.53,3623.29,3647.29,0.9978796401681
09/26/22,3682.72,3715.67,3644.76,3655.04,0.9896594579812
09/23/22,3727.14,3727.14,3647.47,3693.23,0.9827673836280
09/22/22,3782.36,3790.9,3749.45,3757.99,0.9915724037119
09/21/22,3871.4,3907.07,3789.49,3789.93,0.9828835067027
09/20/22,3875.23,3876.01,3827.54,3855.93,0.9887278871968
09/19/22,3849.91,3900.45,3838.5,3899.89,1.0068571487583
09/16/22,3880.95,3880.95,3837.08,3873.33,0.9928178707371
09/15/22,3932.41,3959.14,3888.28,3901.35,0.9886822385143
09/14/22,3940.73,3961.94,3912.18,3946.01,1.0033869946525
09/13/22,4037.12,4037.12,3921.28,3932.69,0.9567634372240
9/12/22,4083.67,4119.28,4083.67,4110.41,1.0105842610440
9/9/22,4022.94,4076.81,4022.94,4067.36,1.0152714056782
9/8/22,3959.94,4010.5,3944.81,4006.18,1.0066107686935
9/7/22,3909.43,3987.89,3906.03,3979.87,1.0183409711401
9/6/22,3930.89,3942.55,3886.75,3908.19,0.9959049604257
9/2/22,3996.39,4018.43,3906.21,3924.26,0.9892635214339
9/1/22,3936.73,3970.23,3903.65,3966.85,1.0029962073325
08/31/22,4000.67,4015.37,3954.53,3955,0.9921829530174
08/30/22,4041.25,4044.98,3965.21,3986.16,0.9889718925919
08/29/22,4034.58,4062.99,4017.42,4030.61,0.9933335962106
08/26/22,4198.74,4203.04,4057.66,4057.66,0.9663119891787
08/25/22,4153.26,4200.54,4147.59,4199.12,1.0140915820005
08/24/22,4126.55,4156.56,4119.97,4140.77,1.0029161509714
08/23/22,4133.09,4159.77,4124.03,4128.73,0.9977621985553
08/22/22,4195.08,4195.08,4129.86,4137.99,0.9785998751324
08/19/22,4266.31,4266.31,4218.7,4228.48,0.9871000574265
08/18/22,4273.13,4292.53,4261.98,4283.74,1.0022695154935
08/17/22,4280.4,4302.18,4253.08,4274.04,0.9927622410109
08/16/22,4290.46,4325.28,4277.77,4305.2,1.0018756661407
08/15/22,4269.37,4301.79,4256.9,4297.14,1.0039694870507
8/12/22,4225.02,4280.47,4219.78,4280.15,1.0173223967086
8/11/22,4227.4,4257.91,4201.41,4207.27,0.9992945770312
8/10/22,4181.02,4211.03,4177.26,4210.24,1.0212906340131
8/9/22,4133.11,4137.3,4112.09,4122.47,0.9957512693053
8/8/22,4155.93,4186.62,4128.97,4140.06,0.9987624210229
8/5/22,4115.87,4151.58,4107.31,4145.19,0.9983742539632
8/4/22,4154.85,4161.29,4135.42,4151.94,0.9992226551501
8/3/22,4107.96,4167.66,4107.96,4155.17,1.0156384817131
8/2/22,4104.21,4140.47,4079.81,4091.19,0.9933375904123
8/1/22,4112.38,4144.95,4096.02,4118.63,0.9971769536764
07/29/22,4087.33,4140.15,4079.22,4130.29,1.0142077334663
07/28/22,4026.13,4078.95,3992.97,4072.43,1.0121333827086
07/27/22,3951.43,4039.56,3951.43,4023.61,1.0261562591653
07/26/22,3953.22,3953.22,3910.74,3921.05,0.9884568069294
07/25/22,3965.72,3975.3,3943.46,3966.84,1.0013151152430
07/22/22,3998.43,4012.44,3938.86,3961.63,0.9906675502319
07/21/22,3955.47,3999.29,3927.64,3998.95,1.0098613601354
07/20/22,3935.32,3974.13,3922.03,3959.9,1.0058958160282
